1050602,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,1,91282.71,03 - UNIVERSITARIO
1050603,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,1,131351.94,03 - UNIVERSITARIO
1050604,28-01-2015,N,ES,H,53,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,0,113279.1,02 - PARTICULARES
1050607,28-01-2015,N,ES,V,27,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,40,SEGOVIA,0,70777.59,03 - UNIVERSITARIO
1050580,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,77320.92,03 - UNIVERSITARIO
1050628,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,25,LERIDA,0,,03 - UNIVERSITARIO
1050630,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,I,S,S,,KHD,N,1,8,BARCELONA,0,64398.06,03 - UNIVERSITARIO
1050669,28-01-2015,N,ES,V,32,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,29,MALAGA,1,171398.85,02 - PARTICULARES
1050670,28-01-2015,N,ES,V,37,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,37,SALAMANCA,1,64031.25,02 - PARTICULARES
1050676,28-01-2015,N,ES,V,31,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,45,TOLEDO,0,90431.85,02 - PARTICULARES
1050679,28-01-2015,N,ES,V,39,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,157191.69,02 - PARTICULARES
1050680,28-01-2015,N,ES,V,53,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,8,BARCELONA,0,133092.33,02 - PARTICULARES
1050686,28-01-2015,N,ES,V,39,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,10,CACERES,1,37075.26,02 - PARTICULARES
1050688,28-01-2015,N,ES,V,63,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,245052.27,02 - PARTICULARES
1050693,28-01-2015,N,ES,V,37,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,8,BARCELONA,0,104035.08,02 - PARTICULARES
1050694,28-01-2015,N,ES,V,31,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,57155.34,03 - UNIVERSITARIO
1050697,28-01-2015,N,ES,H,33,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,,02 - PARTICULARES
1050703,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,22,HUESCA,0,53631.36,03 - UNIVERSITARIO
1050704,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,72880.8,03 - UNIVERSITARIO
1050706,28-01-2015,N,ES,H,33,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,37,SALAMANCA,1,84061.95,03 - UNIVERSITARIO
1050707,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,3,ALICANTE,0,106686.96,03 - UNIVERSITARIO
1050710,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,3,ALICANTE,0,132398.4,03 - UNIVERSITARIO
1050663,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,42,SORIA,1,148080.45,03 - UNIVERSITARIO
1050629,28-01-2015,N,ES,V,55,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,101919.09,02 - PARTICULARES
1050662,28-01-2015,N,ES,V,37,10-08-2012,0,35,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,122456.91,02 - PARTICULARES
1050660,28-01-2015,N,ES,H,32,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,41,SEVILLA,1,94683.27,03 - UNIVERSITARIO
1050632,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,289211.4,03 - UNIVERSITARIO
1050633,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,34406.58,03 - UNIVERSITARIO
1050634,28-01-2015,N,ES,H,55,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,101919.09,02 - PARTICULARES
1050635,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,1,77346.51,03 - UNIVERSITARIO
1050636,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,39,CANTABRIA,1,136930.23,03 - UNIVERSITARIO
1050639,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,50,ZARAGOZA,1,148677.18,03 - UNIVERSITARIO
1050641,28-01-2015,N,ES,V,42,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,45345.18,02 - PARTICULARES
1050642,28-01-2015,N,ES,V,58,10-08-2012,0,35,1,,1,I,S,N,,KFC,N,1,29,MALAGA,0,,02 - PARTICULARES
1050647,28-01-2015,N,ES,H,38,10-08-2012,0,35,1,,1,A,S,N,,KAT,N,1,3,ALICANTE,1,28359.36,02 - PARTICULARES
1050648,28-01-2015,N,ES,V,50,10-08-2012,0,35,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,137894.64,02 - PARTICULARES
1050651,28-01-2015,N,ES,H,30,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,7,"BALEARS, ILLES",1,139502.28,02 - PARTICULARES
1050652,28-01-2015,N,ES,H,31,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,47,VALLADOLID,1,149099.88,03 - UNIVERSITARIO
1050655,28-01-2015,N,ES,H,45,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,36,PONTEVEDRA,1,95302.5,02 - PARTICULARES
1050658,28-01-2015,N,ES,H,44,10-08-2012,0,35,1,,1,I,S,N,,KAT,N,1,28,MADRID,0,110245.53,02 - PARTICULARES
1050659,28-01-2015,N,ES,V,39,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,7,"BALEARS, ILLES",1,,02 - PARTICULARES
1050661,28-01-2015,N,ES,V,37,10-08-2012,0,35,1,,1,A,S,N,,KFC,N,1,46,VALENCIA,1,60072.81,02 - PARTICULARES
1050711,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,49,ZAMORA,0,,03 - UNIVERSITARIO
1050579,28-01-2015,N,ES,H,27,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,44,TERUEL,0,34802.01,03 - UNIVERSITARIO
1050577,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,22,HUESCA,1,79998.72,03 - UNIVERSITARIO
1050507,28-01-2015,N,ES,V,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,46,VALENCIA,1,55331.31,03 - UNIVERSITARIO
1050508,28-01-2015,N,ES,H,27,10-08-2012,0,35,1,,1,A,S,S,,KHE,N,1,8,BARCELONA,1,173223.78,03 - UNIVERSITARIO
1050509,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,47332.86,03 - UNIVERSITARIO
1050511,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,111933,03 - UNIVERSITARIO
1050512,28-01-2015,N,ES,H,31,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,107634.66,03 - UNIVERSITARIO
1050513,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,55561.62,03 - UNIVERSITARIO
1050514,28-01-2015,N,ES,H,28,10-08-2012,0,35,1,,1,I,S,S,,KHE,N,1,8,BARCELONA,0,215373.3,03 - UNIVERSITARIO
1050515,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,10,CACERES,0,64258.14,03 - UNIVERSITARIO
1050516,28-01-2015,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO
1050517,28-01-2015,N,ES,V,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,22,HUESCA,1,59930.22,03 - UNIVERSITARIO
1050520,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,162609.54,03 - UNIVERSITARIO
1050521,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,32,OURENSE,1,74708.49,03 - UNIVERSITARIO
1050522,28-01-2015,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,68155.5,03 - UNIVERSITARIO
1050523,28-01-2015,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,77383.98,03 - UNIVERSITARIO
1050524,28-01-2015,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,0,56347.68,03 - UNIVERSITARIO
1050505,28-01-2015,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,112330.35,03 - UNIVERSITARIO
1050525,28-01-2015,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,95392.71,03 - UNIVERSITARIO
1050504,28-01-2015,N,ES,V,36,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,23,JAEN,0,73020.18,02 - PARTICULARES
1050502,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,,03 - UNIVERSITARIO
1050487,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,101293.11,03 - UNIVERSITARIO
1050488,28-01-2015,N,ES,V,26,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,22,HUESCA,1,113580.78,03 - UNIVERSITARIO
1050489,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,8,BARCELONA,1,158207.4,03 - UNIVERSITARIO
1050490,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,,03 - UNIVERSITARIO
1050491,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60067.86,03 - UNIVERSITARIO
1050492,28-01-2015,N,ES,V,25,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,77713.95,03 - UNIVERSITARIO
1050493,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,37,SALAMANCA,0,,03 - UNIVERSITARIO
1050494,28-01-2015,N,ES,V,38,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,42423.03,02 - PARTICULARES
1050495,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,1,154107.09,03 - UNIVERSITARIO
1050496,28-01-2015,N,ES,V,28,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,50,ZARAGOZA,1,93241.92,03 - UNIVERSITARIO
1050497,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,S,,KHE,N,1,45,TOLEDO,0,46257.72,03 - UNIVERSITARIO
1050498,28-01-2015,N,ES,V,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,,03 - UNIVERSITARIO
1050499,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,130311.75,03 - UNIVERSITARIO
1050500,28-01-2015,N,ES,V,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,58682.34,03 - UNIVERSITARIO
1050501,28-01-2015,N,ES,V,63,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,58682.34,02 - PARTICULARES
1050503,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,,03 - UNIVERSITARIO
1050578,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,10,CACERES,0,103775.1,03 - UNIVERSITARIO
1050526,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,59551.65,03 - UNIVERSITARIO
1050529,28-01-2015,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,36372,03 - UNIVERSITARIO
1050553,28-01-2015,N,ES,H,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,,03 - UNIVERSITARIO
1050556,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,49,ZAMORA,1,134770.2,03 - UNIVERSITARIO
1050557,28-01-2015,N,ES,H,27,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,124518.48,03 - UNIVERSITARIO
1050560,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,59537.49,03 - UNIVERSITARIO
1050561,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,120146.49,03 - UNIVERSITARIO
1050562,28-01-2015,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,63342.36,03 - UNIVERSITARIO
1050565,28-01-2015,N,ES,H,33,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,46,VALENCIA,1,54141.03,03 - UNIVERSITARIO
1050567,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,44,TERUEL,0,74689.35,03 - UNIVERSITARIO
1050568,28-01-2015,N,ES,H,38,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,147215.97,02 - PARTICULARES
1050569,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,99272.52,03 - UNIVERSITARIO
1050570,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,46145.94,03 - UNIVERSITARIO
1050571,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,48,BIZKAIA,1,,03 - UNIVERSITARIO
1050573,28-01-2015,N,ES,V,45,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,147215.97,02 - PARTICULARES
1050574,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,64347.36,03 - UNIVERSITARIO
1050575,28-01-2015,N,ES,V,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,46,VALENCIA,1,151852.47,03 - UNIVERSITARIO
1050552,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,46,VALENCIA,1,82756.11,03 - UNIVERSITARIO
1050527,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,67018.92,03 - UNIVERSITARIO
1050551,28-01-2015,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,111926.91,03 - UNIVERSITARIO
1050549,28-01-2015,N,ES,V,29,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,56603.76,03 - UNIVERSITARIO
1050530,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,17,GIRONA,0,58801.02,03 - UNIVERSITARIO
1050531,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,,03 - UNIVERSITARIO
1050532,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,134144.28,03 - UNIVERSITARIO
1050533,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,12,CASTELLON,0,,03 - UNIVERSITARIO
1050534,28-01-2015,N,ES,V,31,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,,03 - UNIVERSITARIO
1050535,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",0,,03 - UNIVERSITARIO
1050536,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,37778.01,03 - UNIVERSITARIO
1050537,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,50,ZARAGOZA,1,214309.14,03 - UNIVERSITARIO
1050540,28-01-2015,N,ES,H,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,,03 - UNIVERSITARIO
1050541,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,0,112228.41,03 - UNIVERSITARIO
1050542,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,26,"RIOJA, LA",1,66540.48,03 - UNIVERSITARIO
1050543,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,49,ZAMORA,0,73414.65,03 - UNIVERSITARIO
1050544,28-01-2015,N,ES,H,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,0,,03 - UNIVERSITARIO
1050547,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,189110.64,03 - UNIVERSITARIO
1050548,28-01-2015,N,ES,V,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,84365.58,03 - UNIVERSITARIO
1050550,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,42247.26,03 - UNIVERSITARIO
1050713,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,180338.19,03 - UNIVERSITARIO
1050715,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,A,S,N,,KHD,N,1,2,ALBACETE,1,103915.47,03 - UNIVERSITARIO
1050717,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,133865.43,03 - UNIVERSITARIO
1050873,28-01-2015,N,ES,H,31,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,,03 - UNIVERSITARIO
1050874,28-01-2015,N,ES,H,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,5,AVILA,1,65012.64,03 - UNIVERSITARIO
1050875,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,8,BARCELONA,1,,03 - UNIVERSITARIO
1050878,28-01-2015,N,ES,V,30,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,126039.36,03 - UNIVERSITARIO
1050879,28-01-2015,N,ES,H,26,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,0,72203.85,03 - UNIVERSITARIO
1050884,28-01-2015,N,ES,V,29,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,0,323722.5,03 - UNIVERSITARIO
1050885,28-01-2015,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,6,BADAJOZ,0,,03 - UNIVERSITARIO
1050887,28-01-2015,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,37,SALAMANCA,0,,03 - UNIVERSITARIO
1050888,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,243690.57,03 - UNIVERSITARIO
1050890,28-01-2015,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,5,AVILA,0,93297.81,03 - UNIVERSITARIO
1050891,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,,03 - UNIVERSITARIO
1050893,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,1,102242.25,03 - UNIVERSITARIO
1050894,28-01-2015,N,ES,H,25,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,92941.65,03 - UNIVERSITARIO
1050896,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,22,HUESCA,0,72729.48,03 - UNIVERSITARIO
1050897,28-01-2015,N,ES,V,22,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,3,ALICANTE,1,112788.39,03 - UNIVERSITARIO
1050872,28-01-2015,N,ES,V,60,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,330939.12,02 - PARTICULARES
1050898,28-01-2015,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,57358.02,03 - UNIVERSITARIO
1050871,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,39,CANTABRIA,1,68472.63,03 - UNIVERSITARIO
1050867,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,37,SALAMANCA,0,85170.99,03 - UNIVERSITARIO
1050841,28-01-2015,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,99813.3,03 - UNIVERSITARIO
1050844,28-01-2015,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,1,72727.77,03 - UNIVERSITARIO
1050846,28-01-2015,N,ES,V,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,143977.8,03 - UNIVERSITARIO
